Filename,speaker,gender,passage,trial,word,frequency,phoneme,duration,f0_midpoint,F1_midpoint,F2_midpoint,,,,health,high
STE-380_1_2,8,M,1,2,alginate,low,{,0.089317391,149.5657715,503.0015391,1400.391578,,,,,
STE-380_1_2,8,M,1,2,crackpot,low,{,0.031185543,131.2894848,443.0721888,1590.812581,,,,,
STE-380_1_2,8,M,1,2,as,high,{,0.141986115,121.6288227,489.3928876,1791.28263,,,,,
STE-380_1_2,8,M,1,2,example,high,{,0.062845714,135.7363412,481.6260642,1724.023175,,,,,
STE-380_1_2,8,M,1,2,tax,high,{,0.050729312,135.6102246,535.9000526,1783.880153,,,,,
STE-380_2_1,8,M,2,1,neighborhood,high,eI,0.084121506,147.3292892,461.8483342,1899.87574,,,,,
STE-380_2_1,8,M,2,1,rattling,low,{,0.088074174,173.6192568,453.6406632,1792.087594,,,,,
STE-380_2_1,8,M,2,1,several,high,E,0.112045179,146.483114,464.6613602,1695.86205,,,,,
STE-380_2_1,8,M,2,1,lasses,low,{,0.070717039,135.3885514,498.8459008,1686.023791,,,,,
STE-380_2_1,8,M,2,1,prefab,low,{,0.100168874,131.7212805,499.5359033,1509.887767,,,,,
STE-380_2_1,8,M,2,1,stategy,high,{,0.090184489,103.5201272,495.3850543,1625.358314,,,,,
STE-380_2_1,8,M,2,1,chamfer,low,{,0.179088173,181.9441044,411.6095269,1861.787506,,,,,
STE-380_2_1,8,M,2,1,enmeshing,low,E,0.067153866,--undefined--,1622.546112,2540.99143,,,,,
STE-380_2_1,8,M,2,1,after,high,{,0.131171333,145.7638918,521.3610197,1670.106565,,,,,
STE-380_2_1,8,M,2,1,checked,high,E,0.132224086,120.3239347,567.0073747,1912.380425,,,,,
STE-380_2_1,8,M,2,1,somitazation,low,eI,0.098305374,91.59529783,365.1068266,2250.207128,,,,,
STE-380_2_1,8,M,2,1,natural,high,{,0.079803173,132.5543045,445.9883937,1927.44602,,,,,
STE-380_2_1,8,M,2,1,antedating,low,eI,0.123413373,135.0172639,405.1244427,2242.806568,,,,,
STE-380_2_1,8,M,2,1,prevented,high,E,0.071152794,140.2255897,489.2717844,1790.917793,,,,,
STE-380_2_1,8,M,2,1,scathingly,low,eI,0.113095065,156.3887035,448.2147863,1855.086061,,,,,
STE-380_2_1,8,M,2,1,states,high,eI,0.102350842,154.2347167,419.1159203,2047.919546,,,,,
STE-380_2_1,8,M,2,1,traipsed,low,eI,0.145382458,134.7369479,497.0081304,1567.180618,,,,,
STE-380_2_2,8,M,2,2,neighborhood,high,eI,0.069991946,142.4372002,521.6626663,1759.830132,,,,,
STE-380_2_2,8,M,2,2,rattling,low,{,0.103038167,161.288927,416.799539,1787.862015,,,,,
STE-380_2_2,8,M,2,2,several,high,E,0.063001941,153.6501164,473.7575066,1430.766984,,,,,
STE-380_2_2,8,M,2,2,lasses,low,{,0.088443895,144.7965471,518.0249474,1729.787803,,,,,
STE-380_2_2,8,M,2,2,prefab,low,{,0.040837503,146.7552245,480.6172312,1248.443312,,,,,
STE-380_2_2,8,M,2,2,stategy,high,{,0.101282896,217.9018569,688.3718657,1510.561599,,,,,
STE-380_2_2,8,M,2,2,chamfer,low,{,0.057651754,203.733138,428.3321582,1417.477052,,,,,
STE-380_2_2,8,M,2,2,enmeshing,low,E,0.095750094,--undefined--,471.5265414,1943.157735,,,,,
STE-380_2_2,8,M,2,2,after,high,{,0.073316556,90.97934395,644.5904952,1614.049784,,,,,
STE-380_2_2,8,M,2,2,checked,high,E,0.094379283,143.2354132,695.9879896,1710.47305,,,,,
STE-380_2_2,8,M,2,2,somitazation,low,eI,0.107717641,99.99226671,441.2784686,2113.034214,,,,,
STE-380_2_2,8,M,2,2,natural,high,{,0.097651639,136.2358381,610.1126769,1848.734924,,,,,
STE-380_2_2,8,M,2,2,antedating,low,eI,0.139678988,134.546215,456.7602745,1378.082049,,,,,
STE-380_2_2,8,M,2,2,prevented,high,E,0.072725927,136.848362,525.4024211,1823.057965,,,,,
STE-380_2_2,8,M,2,2,scathingly,low,eI,0.113871364,172.8975927,470.4288461,1829.122624,,,,,
STE-380_2_2,8,M,2,2,states,high,eI,0.15592452,152.4322718,327.276131,2452.406682,,,,,
STE-380_2_2,8,M,2,2,traipsed,low,eI,0.068388684,147.0280489,563.1120127,1620.284443,,,,,
STE-382_1_1,9,F,1,1,health,high,E,0.150748695,223.9743157,687.7693845,1041.595677,,,,,
STE-382_1_1,9,F,1,1,peppy,low,E,0.082472643,209.6097416,984.8949794,1797.166383,,,,,
STE-382_1_1,9,F,1,1,sectary,low,E,0.09384818,195.1289333,894.564498,1937.648287,,,,,
STE-382_1_1,9,F,1,1,cases,high,eI,0.097862388,189.8340826,380.7037719,2637.180507,,,,,
STE-382_1_1,9,F,1,1,demarcations,low,eI,0.334572265,205.7475153,422.1526891,1271.654233,,,,,
STE-382_1_1,9,F,1,1,unless,high,E,0.090768455,212.1713587,563.1624092,850.5125171,,,,,
STE-382_1_1,9,F,1,1,collimated,low,eI,0.126490461,189.7732114,484.1994004,2809.043007,,,,,
STE-382_1_1,9,F,1,1,relegated,low,E,0.083089523,188.2996287,949.5886959,1876.973746,,,,,
STE-382_1_1,9,F,1,1,interface,high,eI,0.16431679,185.6254887,421.7633799,2625.392396,,,,,
STE-382_1_1,9,F,1,1,claimed,high,eI,0.10291686,191.6138463,811.8056508,2205.036886,,,,,
STE-382_1_1,9,F,1,1,terracottas,low,E,0.092753521,204.6519511,855.2193723,1879.567463,,,,,
STE-382_1_1,9,F,1,1,traded,high,eI,0.133293545,215.4076729,520.0433665,1923.231264,,,,,
STE-382_1_1,9,F,1,1,alginate,low,{,0.086571923,194.0712841,732.821516,1986.083574,,,,,
STE-382_1_1,9,F,1,1,crackpot,low,{,0.097112804,203.0845974,767.785381,1760.990146,,,,,
STE-382_1_1,9,F,1,1,as,high,{,0.147637128,187.1658544,927.8252678,2045.175831,,,,,
STE-382_1_1,9,F,1,1,example,high,{,0.09100799,173.273635,765.4111683,1385.659086,,,,,
STE-382_1_1,9,F,1,1,embittering,low,E,0.09695744,206.2426449,801.5664367,2186.78117,,,,,
STE-382_1_1,9,F,1,1,effect,high,E,0.043363177,212.758852,567.6970915,2289.135153,,,,,
STE-382_1_1,9,F,1,1,tax,high,{,0.077174899,198.8579914,863.9547698,1859.179662,,,,,
STE-382_1_2,9,F,1,2,health,high,E,0.05157997,229.8130915,897.4950083,1635.934093,,,,,
STE-382_1_2,9,F,1,2,peppy,low,E,0.086700403,213.9217429,782.1032344,1770.479858,,,,,
STE-382_1_2,9,F,1,2,sectary,low,E,0.10327548,195.942531,822.240282,1897.833968,,,,,
STE-382_1_2,9,F,1,2,cases,high,eI,0.141415084,179.912202,392.2373389,1497.313531,,,,,
STE-382_1_2,9,F,1,2,demarcations,low,eI,0.226054825,222.7767336,460.924675,2033.679447,,,,,
STE-382_1_2,9,F,1,2,unless,high,E,0.133285287,275.240554,826.970778,1890.563931,,,,,
STE-382_1_2,9,F,1,2,collimated,low,eI,0.119412055,180.7722427,435.2946675,2780.101273,,,,,
STE-382_1_2,9,F,1,2,relegated,low,E,0.079169456,193.9319951,850.7310013,1914.720935,,,,,
STE-382_1_2,9,F,1,2,claimed,high,eI,0.105526978,198.0307052,747.0300031,1966.327656,,,,,
STE-382_1_2,9,F,1,2,terracottas,low,E,0.121549398,202.4401725,977.7902206,1812.404747,,,,,
STE-382_1_2,9,F,1,2,traded,high,eI,0.141005195,197.162768,485.0255727,2349.70252,,,,,
STE-382_1_2,9,F,1,2,alginate,low,{,0.078066548,202.7989536,818.495078,1958.238075,,,,,
STE-382_1_2,9,F,1,2,crackpot,low,{,0.091247689,204.4478111,752.0127979,1764.240829,,,,,
STE-382_1_2,9,F,1,2,as,high,{,0.183058635,186.647836,928.2381025,1968.094223,,,,,
STE-382_1_2,9,F,1,2,example,high,{,0.10179894,178.1252085,847.8754613,2001.704574,,,,,
STE-382_1_2,9,F,1,2,embittering,low,E,0.098391298,218.7166697,614.0930245,1956.244188,,,,,
STE-382_1_2,9,F,1,2,effect,high,E,0.050597235,225.2264161,451.9542208,2344.623116,,,,,
STE-382_1_2,9,F,1,2,tax,high,{,0.096645202,199.167916,736.3021337,1761.312949,,,,,
STE-382_2_1,9,F,2,1,neighborhood,high,eI,0.106078475,231.3085337,472.303696,2746.123069,,,,,
STE-382_2_1,9,F,2,1,rattling,low,{,0.089989215,229.75239,871.8601571,1818.825464,,,,,
STE-382_2_1,9,F,2,1,several,high,E,0.109430679,233.4407253,860.8683486,1861.718696,,,,,
STE-382_2_1,9,F,2,1,lasses,low,{,0.151540679,215.0112095,754.4618882,1908.699401,,,,,
STE-382_2_1,9,F,2,1,prefab,low,{,0.096348517,210.0192603,763.9630839,1867.070728,,,,,
STE-382_2_1,9,F,2,1,stategy,high,{,0.095979365,227.8482543,869.2216968,1491.837559,,,,,
STE-382_2_1,9,F,2,1,chamfer,low,{ ,0.098649121,226.062398,829.8953632,1771.014018,,,,,
STE-382_2_1,9,F,2,1,enmeshing,low,E,0.134998544,198.5195535,631.1567226,1737.800361,,,,,
STE-382_2_1,9,F,2,1,after,high,{,0.102341621,239.0887268,904.0799218,1882.464194,,,,,
STE-382_2_1,9,F,2,1,checked,high,E,0.10059995,213.4586679,731.503371,1775.10386,,,,,
STE-382_2_1,9,F,2,1,somitazation,low,eI,0.176119996,198.5277449,397.5243996,2459.127617,,,,,
STE-382_2_1,9,F,2,1,natural,high,{,0.110973569,209.1492369,1007.03459,1819.657141,,,,,
STE-382_2_1,9,F,2,1,antedating,low,eI,0.219715934,203.2574838,460.9946702,1873.64381,,,,,
STE-382_2_1,9,F,2,1,prevented,high,E,0.097317103,194.780586,798.5441912,1902.30587,,,,,
STE-382_2_1,9,F,2,1,scathingly,low,eI,0.150047245,194.9568038,490.3880445,2248.396813,,,,,
STE-382_2_1,9,F,2,1,states,high,eI,0.131042227,190.2119603,402.4605087,2373.012677,,,,,
STE-382_2_1,9,F,2,1,traipsed,low,eI,0.134424023,204.615863,435.7879652,2415.063786,,,,,
STE-382_2_2,9,F,2,2,neighborhood,high,eI,0.129341453,216.3730374,490.3220222,2377.397537,,,,,
STE-382_2_2,9,F,2,2,rattling,low,{,0.111868205,209.8250158,935.83956,1640.124393,,,,,
STE-382_2_2,9,F,2,2,several,high,E,0.048347034,196.7157693,587.0410866,1956.315292,,,,,
STE-382_2_2,9,F,2,2,lasses,low,{,0.15897137,186.7936079,465.7339002,2371.280228,,,,,
STE-382_2_2,9,F,2,2,prefab,low,{,0.170170972,183.4669271,907.2470791,1918.144188,,,,,
STE-382_2_2,9,F,2,2,stategy,high,{,0.139289183,242.4369225,803.9817582,1678.469774,,,,,
STE-382_2_2,9,F,2,2,chamfer,low,{,0.118601154,220.9862586,789.2356826,1754.905796,,,,,
STE-382_2_2,9,F,2,2,enmeshing,low,E,0.160266329,191.1581967,963.1002447,1874.436158,,,,,
STE-382_2_2,9,F,2,2,after,high,{,0.072426383,229.9223936,886.1333697,1888.508225,,,,,
STE-382_2_2,9,F,2,2,checked,high,E,0.127435707,220.3243232,855.8486551,1895.181091,,,,,
STE-382_2_2,9,F,2,2,somitazation,low,eI,0.179132012,195.7906778,452.3836193,2561.665378,,,,,
STE-382_2_2,9,F,2,2,natural,high,{,0.148369904,180.0341556,1070.369687,1966.261015,,,,,
STE-382_2_2,9,F,2,2,antedating,low,eI,0.197176368,194.7459449,470.555005,2489.948466,,,,,
STE-382_2_2,9,F,2,2,prevented,high,E,0.087833651,198.5900608,749.4003153,2109.37448,,,,,
STE-382_2_2,9,F,2,2,scathingly,low,eI,0.158261159,192.6669233,485.9653245,2302.534408,,,,,
STE-382_2_2,9,F,2,2,states,high,eI,0.184644446,187.8928303,489.170253,2259.887511,,,,,
STE-382_2_2,9,F,2,2,traipsed,low,eI,0.10105963,198.4308102,426.9727076,2185.182652,,,,,
